id,date,home,away,winner,margin,contact_status,direct_reasons,dependency_reasons,impact_status,selected,changes_CHI_rank_in_one_flip_screen,review_priority
2021-05-12_ATL_WAS,2021-05-12,ATL,WAS,ATL,4,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-12_BKN_SAS,2021-05-12,BKN,SAS,BKN,12,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-12_CLE_BOS,2021-05-12,CLE,BOS,CLE,8,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-12_DAL_NOP,2021-05-12,DAL,NOP,DAL,18,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry|NOP: 2020 Hayes replaces Kira,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-12_UTA_POR,2021-05-12,UTA,POR,POR,7,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-12_LAL_HOU,2021-05-12,LAL,HOU,LAL,2,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-13_IND_MIL,2021-05-13,IND,MIL,MIL,9,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-13_CHA_LAC,2021-05-13,CHA,LAC,LAC,23,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-05-13_ATL_ORL,2021-05-13,ATL,ORL,ATL,23,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-13_MIA_PHI,2021-05-13,MIA,PHI,MIA,12,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-13_NYK_SAS,2021-05-13,NYK,SAS,NYK,4,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-13_MEM_SAC,2021-05-13,MEM,SAC,MEM,6,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-13_MIN_DEN,2021-05-13,MIN,DEN,DEN,11,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards|DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-13_PHX_POR,2021-05-13,PHX,POR,PHX,1,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-14_WAS_CLE,2021-05-14,WAS,CLE,WAS,15,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-05-14_PHI_ORL,2021-05-14,PHI,ORL,PHI,25,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-14_DET_DEN,2021-05-14,DET,DEN,DEN,13,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey|DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-14_OKC_UTA,2021-05-14,OKC,UTA,UTA,16,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-14_DAL_TOR,2021-05-14,DAL,TOR,DAL,4,DIRECT_ROSTER_CONTACT,DAL: 2020 Hampton replaces Terry|TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-14_HOU_LAC,2021-05-14,HOU,LAC,HOU,7,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-14_MEM_SAC,2021-05-14,MEM,SAC,MEM,1,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-14_GSW_NOP,2021-05-14,GSW,NOP,GSW,3,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-15_NYK_CHA,2021-05-15,NYK,CHA,NYK,9,DIRECT_ROSTER_CONTACT,CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-05-15_IND_LAL,2021-05-15,IND,LAL,LAL,7,TRANSACTION_DEPENDENCY,,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-15_MIN_BOS,2021-05-15,MIN,BOS,BOS,16,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-15_SAS_PHX,2021-05-15,SAS,PHX,PHX,37,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-15_MIL_MIA,2021-05-15,MIL,MIA,MIL,14,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_TOR_IND,2021-05-16,TOR,IND,IND,12,DIRECT_ROSTER_CONTACT,TOR: Powell retained; Trent/Hood not acquired in working path,,NOT_CALCULATED,False,True,P2_BOUNDARY
2021-05-16_WAS_CHA,2021-05-16,WAS,CHA,WAS,5,DIRECT_ROSTER_CONTACT,WAS: Trent replaces Bonga; Brown retained after deadline|CHA: 2020 Edwards/Terry/center cascade,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_NYK_BOS,2021-05-16,NYK,BOS,NYK,4,TRANSACTION_DEPENDENCY,,BOS: Fournier/Wagner/Parker path conditional; observed roster can match,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_SAS_PHX,2021-05-16,SAS,PHX,PHX,2,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_GSW_MEM,2021-05-16,GSW,MEM,GSW,12,TRANSACTION_DEPENDENCY,,GSW: Wiggins core/Hutchison supplemental asset unresolved,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_PHI_ORL,2021-05-16,PHI,ORL,PHI,11,DIRECT_ROSTER_CONTACT,ORL: Vucevic/Aminu retained; Harris/Nnaji conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_BKN_CLE,2021-05-16,BKN,CLE,BKN,14,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_ATL_HOU,2021-05-16,ATL,HOU,ATL,29,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_DET_MIA,2021-05-16,DET,MIA,MIA,13,DIRECT_ROSTER_CONTACT,DET: 2020 Patrick/Kira replace Hayes/Bey,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_NOP_LAL,2021-05-16,NOP,LAL,LAL,12,DIRECT_ROSTER_CONTACT,NOP: 2020 Hayes replaces Kira,LAL: AD upstream asset chain retained conditionally,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_MIN_DAL,2021-05-16,MIN,DAL,MIN,15,DIRECT_ROSTER_CONTACT,MIN: 2020 rival replaces Edwards|DAL: 2020 Hampton replaces Terry,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_POR_DEN,2021-05-16,POR,DEN,POR,16,DIRECT_ROSTER_CONTACT,POR: Trent absent; Powell absent and Hood retained in working path|DEN: 2020 Bey/Nnaji replace Nnaji/Hampton; Gordon package conditional,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_SAC_UTA,2021-05-16,SAC,UTA,UTA,22,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
2021-05-16_OKC_LAC,2021-05-16,OKC,LAC,OKC,5,NO_DIRECT_DELTA_IDENTIFIED,,,NOT_CALCULATED,False,False,P3_REMAINDER
